_RAJ2000,_DEJ2000,FIRST,FITS,RAJ2000,DEJ2000,p_S_,Fpeak,Fint,Rms,Maj,Min,PA,c1,NAME,RA,DEC,APP_MAG,APP_MAG_FLAG,REDSHIFT_FLAG,REDSHIFT,OBJECT_TYPE,LII,BII,POSITION_FLAG,RADIO_DETECT,FLUX_6_CM,REF_FLUX_6_CM,FLUX_20_CM,REF_FLUX_20_CM,BV_COLOR,UB_COLOR,ABS_MAG,REF_CHART,REF_APP_MAG,REF_REDSHIFT,BROAD_TYPE,CLASS,plate,ifudsgn,plateifu,mangaid,versdrp2,versdrp3,verscore,versutil,versprim,platetyp,srvymode,objra,objdec,ifuglon,ifuglat,ifura,ifudec,ebvgal,nexp,exptime,drp3qual,bluesn2,redsn2,harname,frlplug,cartid,designid,cenra,cendec,airmsmin,airmsmed,airmsmax,seemin,seemed,seemax,transmin,transmed,transmax,mjdmin,mjdmed,mjdmax,gfwhm,rfwhm,ifwhm,zfwhm,mngtarg1,mngtarg2,mngtarg3,catidnum,plttarg,manga_tileid,nsa_iauname,ifudesignsize,ifutargetsize,ifudesignwrongsize,z,zmin,zmax,szmin,szmax,ezmin,ezmax,probs,pweight,psweight,psrweight,sweight,srweight,eweight,esweight,esrweight,nsa_field,nsa_run,nsa_camcol,nsa_version,nsa_nsaid,nsa_nsaid_v1b,nsa_z,nsa_zdist,nsa_sersic_absmag,nsa_elpetro_absmag,nsa_elpetro_amivar,nsa_sersic_mass,nsa_elpetro_mass,nsa_elpetro_ba,nsa_elpetro_phi,nsa_extinction,nsa_elpetro_th50_r,nsa_petro_th50,nsa_petro_flux,nsa_petro_flux_ivar,nsa_elpetro_flux,nsa_elpetro_flux_ivar,nsa_sersic_ba,nsa_sersic_n,nsa_sersic_phi,nsa_sersic_th50,nsa_sersic_flux,nsa_sersic_flux_ivar
127.43473,22.424297,J082944.3+222527,FITS,08 29 44.336,+22 25 27.47,0.014,2.18,2.84,0.134,2.98,2.89,89.8,g,KUG 0826+225,127.4346,22.4242,15.0,V,,0.025,S?,201.88,31.07,R,Y,0.0,0,3.0,2530,0.0,0.0,-20.1,0,0,2528,AGN,"         SEYFERT",9494,9102,9494-9102,1-384848,v3_1_1,v3_1_1,v1_9_1,v5_5_36,v2_9,APOGEE-2&MaNGA,MaNGA dither,127.43483886,22.4243963664,201.879893778,31.0703832034,127.43484,22.424396,0.0420567,12,10800.8,0,25.719,50.8918,ma125,33,6,10043,127.10638,22.594006,1.01683,1.04034,1.08568,1.09472,1.25201,1.58187,0.868224,0.897462,0.917579,57829,57829,57829,2.36021,2.35754,2.3652,2.36769,1040,0,0,1,plateTargets-1.par,6646,J082944.35+222527.8,91,91,0,0.0250046,0.0242386,0.0318227,0.0478286,0.0523578,0.0202167,0.0337508,0.67973,1.08232,0.432696,0.467962,-999.0,-999.0,0.645514,0.340564,0.362038,100,4508,4,v1_0_1,407251,-999,0.0250046,0.0248354,"(-17.2671, -17.9623, -18.839, -19.9303, -20.4628, -20.7298, -20.9413)","(-17.5607, -18.1707, -19.0223, -19.9301, -20.3485, -20.5792, -20.714)","(59.664, 415.593, 382.778, 2455.24, 2487.01, 2476.67, 974.373)",1.37457E10,1.15518E10,0.783767,37.7335,"(0.347211, 0.342604, 0.215907, 0.158863, 0.11522, 0.0873681, 0.0619451)",7.16733,6.60666,"(128.983, 220.042, 587.763, 1415.29, 2182.55, 2856.56, 3179.4)","(0.0046535, 0.0299556, 0.0437495, 0.0864831, 0.123579, 0.0427466, 9.95916E-4)","(134.91, 231.75, 541.772, 1397.89, 2160.77, 2798.11, 3300.4)","(0.00427216, 0.0272249, 0.0357066, 0.0827281, 0.120817, 0.0399675, 8.56855E-4)",0.736441,1.50193,40.6046,8.00268,"(102.792, 192.062, 449.118, 1389.44, 2354.89, 3197.52, 4019.2)","(0.0114427, 0.0273177, 0.163392, 0.435749, 0.193275, 0.065431, 0.0101546)"
118.07442,19.594984,J075217.8+193541,FITS,07 52 17.861,+19 35 41.94,0.014,22.11,22.95,0.136,1.24,0.82,139.8,s,HS 0749+1943,118.0746,19.5947,16.09,V,,0.117,S1,201.3848,21.8987,O,Y,0.0,0,23.0,2530,0.26,-0.64,-22.2,0,13,13,QSO,"  SEYFERT TYPE 1",9497,12705,9497-12705,1-298111,v3_1_1,v3_1_1,v1_9_1,v5_5_36,v2_9,APOGEE-2&MaNGA,MaNGA dither,118.074345115,19.5950803976,201.384383023,21.8986416762,118.07435,19.59508,0.04483,12,10800.9,16704,19.0946,50.8992,ma129,36,6,10046,117.83684,20.793549,1.02759,1.05377,1.16095,1.13986,1.22182,1.31866,0.89179,0.906351,0.927176,57786,57786,57786,2.31869,2.31561,2.31124,2.30882,1024,0,0,1,plateTargets-1.par,6650,J075217.84+193542.2,127,7,127,0.117007,0.07161,0.116957,0.15,0.15,0.0616538,0.120248,0.67973,0.0169014,0.0169014,0.0169014,-999.0,-999.0,0.0138529,0.0138529,0.0138529,47,4469,6,v1_0_1,315399,-999,0.117007,0.116855,"(-22.4699, -22.5247, -22.5801, -22.7976, -22.9677, -23.2143, -23.2471)","(-22.0672, -22.1281, -22.2957, -22.4466, -22.6716, -22.8957, -22.8886)","(0.0, 0.0, 396.811, 2470.04, 2471.9, 2471.62, 1086.13)",8.03002E10,5.58694E10,0.907061,123.282,"(0.36623, 0.361371, 0.227734, 0.167565, 0.121532, 0.092154, 0.0653383)",0.993849,1.05993,"(0.0, 0.0, 446.117, 554.729, 655.12, 1070.44, 864.952)","(0.0, 0.0, 0.275723, 0.763002, 0.588752, 0.215717, 0.067336)","(0.0, 0.0, 461.844, 572.425, 667.085, 1119.08, 922.127)","(0.0, 0.0, 0.275062, 0.741458, 0.582512, 0.204926, 0.0669796)",0.707009,5.9876,104.594,0.626861,"(0.0, 0.0, 606.763, 798.045, 876.72, 1488.26, 1271.03)","(0.648044, 0.648044, 0.125852, 0.198954, 0.182711, 0.0626943, 0.0324337)"
119.91715,15.386952,J075940.1+152313,FITS,07 59 40.117,+15 23 13.03,0.014,12.38,14.83,0.135,2.9,1.82,120.8,g,UGC  4145,119.9175,15.3875,14.1,V,,0.016,S2,206.2987,21.8825,O,Y,0.0,0,15.0,2530,0.0,0.0,-20.1,0,0,505,AGN,"  SEYFERT TYPE 2",10217,12704,10217-12704,31-115,v3_1_1,v3_1_1,v1_9_1,v5_5_36,v2_9,APOGEE-2&MaNGA,MaNGA dither,119.917160034,15.3868169785,206.299265274,21.8819482876,119.91716,15.386817,0.0346503,12,10800.9,0,25.3271,36.4756,ma076,34,3,10674,118.83198,15.355288,1.04792,1.06934,1.16678,1.26815,1.40642,2.03564,0.526096,0.954557,1.01013,58074,58074,58075,2.44143,2.48534,2.51525,2.52963,0,0,4,31,plateTargets-31.par,6608,-9999,127,-999,0,0.0155159,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999.0,-9999.0,"(-9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0)","(-9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0)","(-9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0)",-9999.0,-9999.0,-9999.0,-9999.0,"(-9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0)",-9999.0,-9999.0,"(-9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0)","(-9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0)","(-9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0)","(-9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0)",-9999.0,-9999.0,-9999.0,-9999.0,"(-9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0)","(-9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0)"
319.19293,11.043834,J211646.3+110237,FITS,21 16 46.307,+11 02 37.80,0.014,2.13,1.97,0.143,0.0,0.0,67.1,g,SDSS J21167+1102,319.1929,11.0436,17.53,V,,0.081,AG,61.7859,-25.4797,O,N,0.0,0,0.0,0,0.35,-0.33,-19.9,0,3,3,AGN,AGN UNCLASSIFIED,7815,6104,7815-6104,1-113712,v3_1_1,v3_1_1,v1_9_1,v5_5_36,v2_9,APOGEE-2&MaNGA,MaNGA dither,319.193098655,11.0437407875,61.7861224041,-25.4796811237,319.1931,11.043741,0.0786037,12,10801.2,66,16.9221,42.9265,ma017,30,2,8192,317.9545,10.196029,1.07864,1.09334,1.18389,1.50111,1.77143,1.96342,0.696423,0.831092,0.84351,56842,56842,56846,2.4163,2.42042,2.44044,2.4595,2592,0,0,1,plateTargets-1.par,3760,J211646.34+110237.4,61,91,0,0.0806967,0.0308445,0.0512714,0.0747065,0.0823438,0.0247158,0.0656423,0.599115,-999.0,0.0949698,-999.0,0.192779,-999.0,-999.0,0.0536736,-999.0,42,2566,5,v1_0_1,120341,-999,0.0806967,0.0814214,"(-19.0942, -19.408, -21.2889, -21.5265, -21.8813, -22.3549, -22.3075)","(-18.485, -18.9195, -20.329, -21.0215, -21.537, -21.8557, -21.9727)","(40.7482, 513.579, 217.056, 2310.04, 1669.65, 2327.68, 809.096)",3.1072E10,2.60393E10,0.942534,84.3669,"(0.649025, 0.640413, 0.403585, 0.296954, 0.215376, 0.163313, 0.115791)",4.57927,4.94947,"(18.9024, 28.1412, 124.228, 271.438, 466.391, 799.192, 843.581)","(0.114111, 3.97746, 0.0247111, 0.437227, 0.0279075, 0.0588577, 0.00518071)","(21.0078, 30.1912, 112.762, 271.5, 448.861, 773.345, 816.716)","(0.116433, 3.72571, 0.0439981, 0.486181, 0.0294123, 0.0665618, 0.00526061)",0.829789,6.0,88.7346,6.01651,"(37.5501, 48.4101, 269.161, 435.856, 614.485, 1282.16, 1127.46)","(0.0944325, 1.55996, 0.213399, 0.614189, 0.323543, 0.0814276, 0.0294059)"
323.1158,10.138714,J213227.7+100819,FITS,21 32 27.794,+10 08 19.37,0.014,5.75,5.14,0.245,0.8,0.0,81.2,s,UGC 11763,323.1158,10.1386,14.64,V,,0.061,S1.5,63.6696,-29.0695,O,Y,2.0,164,5.0,483,0.28,-0.9,-22.2,696,1991,2540,AGN,SEYFERT TYPE 1.5,8619,12702,8619-12702,1-635646,v3_1_1,v3_1_1,v1_9_1,v5_5_36,v2_9,APOGEE-2&MaNGA,MaNGA dither,323.11593,10.13862,63.6696245268,-29.069468707,323.11593,10.13862,0.0444016,15,13501.3,64,20.4995,60.6863,ma145,25,4,9061,323.7345,11.440488,1.08379,1.09741,1.15899,1.06987,1.31383,1.58387,0.78444,0.817235,0.95444,57938,58008,58009,2.36371,2.38632,2.40966,2.43849,2336,0,0,1,plateTargets-1.par,7733,J213227.90+100816.9,127,397,0,0.062977,0.0274141,0.0395252,0.0587216,0.0643364,0.0240261,0.0518117,0.61798,-999.0,0.220949,-999.0,0.412547,-999.0,-999.0,0.114014,-999.0,41,2507,1,v1_0_1,689214,-999,0.062977,0.0637071,"(-18.7612, -18.9694, -19.5322, -20.4797, -20.9754, -21.2739, -21.4874)","(-18.8619, -19.038, -19.5994, -20.4345, -20.9944, -21.3163, -21.4545)","(0.0, 0.0, 145.337, 1255.17, 2022.65, 2146.51, 670.769)",1.70638E10,1.91655E10,0.577525,59.8607,"(0.367811, 0.36293, 0.228717, 0.168288, 0.122056, 0.0925517, 0.0656203)",9.69513,7.54413,"(0.0, 0.0, 129.915, 311.85, 501.919, 862.378, 880.837)","(0.0, 0.0, 0.0132561, 0.0286255, 0.0466468, 0.0245785, 0.00190831)","(0.0, 0.0, 120.554, 306.211, 493.045, 830.321, 883.991)","(0.0, 0.0, 0.0185164, 0.0316911, 0.0513687, 0.025957, 0.00255325)",0.450562,0.548506,58.0917,10.7192,"(0.0, 0.0, 111.727, 320.529, 482.377, 808.257, 912.196)","(0.32468, 0.32468, 0.0243313, 0.0562629, 0.0318999, 0.0175051, 0.00608455)"
231.05234,8.544948,J152412.5+083241,FITS,15 24 12.561,+08 32 41.81,0.014,13.79,18.94,0.148,4.42,1.95,142.2,g,NPM1G+08.0402,231.0525,8.5447,16.6,V,,0.036,S2,12.9642,49.4164,O,Y,0.0,0,19.0,2530,0.0,0.0,-19.3,575,0,576,AGN,"  SEYFERT TYPE 2",11965,3703,11965-3703,1-335141,v3_1_1,v3_1_1,v1_9_1,v5_5_36,v2_9,APOGEE-2&MaNGA,MaNGA dither,231.05241394,8.54480266571,12.9641156843,49.4165252685,231.05241,8.5448027,0.0366658,12,10800.9,4096,21.3975,48.529,ma105,32,5,12246,231.07437,8.6595907,1.10416,1.14233,1.22318,1.31691,1.40036,1.95671,0.49691,0.771966,0.795484,59041,59042,59043,2.47182,2.46383,2.4584,2.45735,0,0,16777216,1,plateTargets-1.par,7406,J152412.58+083241.2,37,-999,0,0.0370942,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,544,3836,3,v1_0_1,354634,-999,0.037114806,0.03699615,"(-14.727709, -16.690987, -18.468906, -20.249857, -21.090122, -21.57162, -21.856468)","(-15.279215, -17.01829, -18.570707, -19.977184, -20.593523, -20.878428, -21.087639)","(0.2149389, 466.71603, 55.92555, 2312.0479, 2336.5078, 1972.3087, 969.28925)",3.6151456E10,1.7872261E10,0.784485,30.187256,"(0.3038365, 0.2998049, 0.18893573, 0.1390171, 0.1008268, 0.07645391, 0.054206774)",6.4185514,6.464052,"(6.8838434, 35.20635, 159.56873, 687.47156, 1234.3076, 1745.8715, 1985.0577)","(0.0051100766, 1.7963048, 0.0027085657, 0.08505585, 0.034146532, 0.0059366766, 0.0022759652)","(7.4235377, 36.462273, 148.5951, 633.3376, 1156.8527, 1642.8776, 2041.6034)","(0.004599294, 1.6340189, 0.003471022, 0.090379275, 0.031470507, 0.004081066, 0.0021477025)",0.76622146,6.0,30.041748,14.749868,"(4.390686, 26.791391, 130.33398, 793.30927, 1787.7604, 3016.6233, 4027.6533)","(0.019408053, 1.5849321, 0.0927053, 0.17849481, 0.052067764, 0.011566535, 0.0032695294)"
152.68077,6.2003555,J101043.3+061201,FITS,10 10 43.384,+06 12 01.28,0.014,92.07,99.26,0.423,1.64,1.37,130.1,g,SDSS J10107+0612,152.6808,6.2,17.87,V,,0.098,S2,234.2444,46.4898,O,Y,0.0,0,99.0,2530,0.58,-0.07,-19.7,0,2067,1889,AGN,"  SEYFERT TYPE 2",10518,12704,10518-12704,1-607451,v3_1_1,v3_1_1,v1_9_1,v5_5_36,v2_9,APOGEE-2&MaNGA,MaNGA dither,152.680678392,6.20039141093,234.243932838,46.4898984276,152.68068,6.2003914,0.0248727,12,10801.1,0,27.6574,50.1837,ma042,34,1,11050,152.76537,5.257484,1.11832,1.14602,1.22335,1.36601,1.51759,1.79281,0.799815,0.898741,0.922755,58549,58566,58567,2.60885,2.57576,2.54823,2.5261,2080,0,0,1,plateTargets-1.par,7341,J101042.59+061157.0,127,127,0,0.0977488,0.0347967,0.0631262,0.0909612,0.100783,0.0291808,0.0705735,0.556409,-999.0,0.0503406,0.0554112,0.106951,0.132761,-999.0,0.0389498,0.0419176,257,3015,3,v1_0_1,650847,-999,0.0977488,0.0972138,"(-18.0099, -18.7057, -20.1907, -21.2068, -21.8829, -22.3402, -22.2692)","(-17.7951, -18.3167, -19.7114, -21.057, -21.8057, -22.1766, -22.4536)","(202.638, 403.363, 94.4756, 2022.4, 2263.13, 1898.89, 851.523)",5.66785E10,5.94203E10,0.766153,76.7076,"(0.210491, 0.207698, 0.13089, 0.0963079, 0.0698505, 0.0529656, 0.0375532)",5.36498,4.99648,"(7.52607, 13.7124, 63.8079, 209.703, 450.376, 744.791, 866.935)","(2.16481, 3.89438, 0.0391783, 0.259659, 0.106147, 0.0188026, 0.00351966)","(11.9627, 18.0717, 51.1498, 204.5, 438.992, 715.586, 911.078)","(2.47006, 4.10566, 0.0557308, 0.298404, 0.146109, 0.0181806, 0.00517615)",0.734384,6.0,95.4134,4.19159,"(14.1263, 24.9972, 83.5067, 242.303, 490.119, 862.275, 798.781)","(1.34505, 2.00385, 0.345831, 0.842165, 0.323999, 0.106379, 0.0284508)"
145.15172,3.5771723,J094036.4+033437,FITS,09 40 36.414,+03 34 37.82,0.014,4.83,5.13,0.174,1.61,1.29,157.5,g,MARK 1419,145.1517,3.5769,15.0,V,,0.015,S3,231.6889,38.7677,O,Y,11.0,215,5.0,2530,0.0,0.0,-18.9,1469,0,548,AGN,"           LINER",10514,9102,10514-9102,1-585668,v3_1_1,v3_1_1,v1_9_1,v5_5_36,v2_9,APOGEE-2&MaNGA,MaNGA dither,145.151611328,3.57702112198,231.688901401,38.7677374153,145.15161,3.5770211,0.0445139,9,8100.73,0,21.8591,37.6723,ma125,33,6,11046,144.6115,2.9648733,1.14565,1.15629,1.25315,1.33849,1.44063,1.61367,0.912258,0.946679,0.952007,58115,58115,58116,2.51258,2.43587,2.40706,2.38307,0,0,16,1,plateTargets-1.par,7307,J094036.39+033436.9,91,-999,0,0.0164514,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,176,2125,3,v1_0_1,623352,-999,0.0164514,0.01747,"(-15.7157, -16.9347, -19.4952, -21.1073, -21.8364, -22.155, -22.3569)","(-15.203, -16.4261, -18.9117, -20.3763, -21.0483, -21.3957, -21.6187)","(403.034, 591.73, 386.462, 2479.98, 2494.33, 2389.58, 1089.82)",7.39589E10,3.60982E10,0.791287,50.9354,"(0.369702, 0.364796, 0.229893, 0.169153, 0.122684, 0.0930275, 0.0659576)",11.5839,10.3628,"(31.0466, 87.7092, 1010.18, 4173.16, 8244.84, 11810.5, 14930.9)","(1.53511, 1.68318, 0.0123172, 0.0222078, 0.0177793, 4.08195E-4, 2.77524E-4)","(29.9848, 89.8012, 976.519, 4186.2, 8303.38, 11962.7, 15331.8)","(1.48793, 1.62493, 0.0141161, 0.0208346, 0.0188196, 4.45652E-4, 2.85163E-4)",0.700631,6.0,49.3669,26.0146,"(48.5889, 142.402, 1673.64, 8189.84, 17163.1, 24054.5, 30248.5)","(0.558521, 0.508445, 3.56867E-7, 2.66913E-10, 5.42705E-7, 2.5861E-4, 3.40832E-5)"
134.64992,1.5306778,J085835.9+013150,FITS,08 58 35.982,+01 31 50.44,0.014,1.28,1.91,0.134,5.99,1.9,34.2,g,SDSS J08585+0131,134.65,1.5303,17.98,V,,0.107,S1,227.2184,28.7422,O,Y,0.0,0,2.0,2530,0.59,-0.47,-19.8,0,3,3,AGN,"  SEYFERT TYPE 1",12511,3702,12511-3702,1-53412,v3_1_1,v3_1_1,v1_9_1,v5_5_36,v2_9,APOGEE-2&MaNGA,MaNGA dither,134.649946303,1.53043438711,227.218282744,28.742232078,134.64995,1.5304344,0.048138,12,10801.0,4096,23.4836,59.9894,ma146,27,1,12810,135.11479,1.2773089,1.16974,1.21469,1.28065,1.50818,1.60523,1.75634,0.640113,0.8652,0.875441,58894,58895,58896,2.60856,2.5896,2.56131,2.5358,4704,0,0,1,plateTargets-1.par,7281,J085835.98+013149.5,37,37,0,0.106842145,0.04010139,0.07527694,0.10786903,0.11999327,0.038696654,0.109189495,0.67973006,-999.0,-999.0,-999.0,-999.0,-999.0,0.016593426,0.013163431,0.013560852,80,1907,3,v1_0_1,56719,-999,0.106842145,0.10630526,"(-19.864067, -20.286741, -21.22627, -21.752995, -22.388739, -22.808548, -22.986464)","(-19.15685, -19.672314, -20.443823, -21.46114, -22.08992, -22.407648, -22.61046)","(420.83853, 557.95483, 258.19604, 2271.4675, 2317.4268, 1971.4735, 769.97345)",9.032408E10,6.5378693E10,0.8864052,163.62439,"(0.39043078, 0.38525015, 0.24278297, 0.17863739, 0.12956274, 0.0982435, 0.069655865)",4.4317718,4.232424,"(27.38731, 40.353268, 102.61616, 244.89963, 460.2384, 708.17194, 841.21533)","(1.8859732, 3.5135987, 0.106468536, 0.4586431, 0.16211817, 0.01996284, 0.0036676703)","(29.90866, 44.503918, 85.903435, 238.32031, 460.37112, 710.5344, 861.26764)","(1.6977619, 3.095738, 0.11634529, 0.5157355, 0.17649826, 0.021774225, 0.003985437)",0.9362275,3.5925813,142.64297,6.180585,"(56.985973, 77.33497, 191.81236, 322.80008, 614.0687, 978.9442, 1199.9858)","(0.43742836, 0.9481601, 0.17374685, 0.6477785, 0.23506665, 0.08313383, 0.011657873)"
312.92285,0.8597389,J205141.4+005135,FITS,20 51 41.483,+00 51 35.06,0.014,1.3,1.63,0.147,4.12,1.31,42.1,g,SDSS J20516+0051,312.9229,0.8597,17.53,V,,0.106,AG,48.5405,-26.0372,O,N,0.0,0,0.0,0,0.5,-0.29,-20.3,0,3,3,AGN,AGN UNCLASSIFIED,7963,3702,7963-3702,1-179024,v3_1_1,v3_1_1,v1_9_1,v5_5_36,v2_9,APOGEE-2&MaNGA,MaNGA dither,312.923122086,0.85987281251,48.5407612013,-26.0372151672,312.92312,0.85987282,0.126391,15,13501.3,0,18.1708,48.2965,ma114,27,5,8373,313.69306,-0.0,1.1782,1.18887,1.23124,1.12397,1.29119,1.41277,0.516707,0.846598,0.879074,58668,58669,58669,2.3637,2.397,2.42489,2.43506,2080,0,0,1,plateTargets-1.par,5668,J205141.54+005135.4,37,37,0,0.10641,0.0395684,0.0741964,0.106355,0.118273,0.0395684,0.0741964,0.5267,-999.0,0.0310998,-999.0,0.0671447,-999.0,-999.0,0.0311191,-999.0,15,7717,2,v1_0_1,189246,-999,0.10641,0.106971,"(-20.6285, -20.9233, -21.9084, -22.1154, -22.4857, -22.8538, -22.9239)","(-19.9757, -20.3907, -21.0399, -21.5895, -22.0827, -22.3897, -22.537)","(477.762, 589.444, 337.992, 2112.33, 2404.94, 2436.86, 981.063)",6.13739E10,4.83777E10,0.845203,23.5365,"(1.05062, 1.03668, 0.653311, 0.4807, 0.348644, 0.264366, 0.187439)",2.30392,2.29434,"(29.5548, 40.6619, 108.825, 216.641, 379.98, 610.761, 705.857)","(2.43596, 6.86591, 0.12507, 0.330238, 0.419403, 0.278056, 0.0167493)","(34.6555, 47.6027, 108.986, 216.396, 377.697, 608.962, 717.863)","(1.99056, 5.39002, 0.216386, 0.342918, 0.522637, 0.306733, 0.0191742)",0.762847,6.0,30.884,3.77412,"(63.2823, 77.8607, 245.582, 359.085, 555.514, 954.357, 1038.58)","(0.502644, 1.68781, 0.136485, 0.365962, 0.216512, 0.0905849, 0.0230922)"
133.97623,0.8529,J085554.2+005110,FITS,08 55 54.294,+00 51 10.44,0.014,1.37,0.93,0.157,0.0,0.0,96.8,g,HE 0853+0102,133.9762,0.8525,17.49,V,,0.052,S1,227.4943,27.818,O,Y,0.0,0,1.0,2530,0.58,-0.15,-18.7,0,3,2597,AGN,"  SEYFERT TYPE 1",12511,3701,12511-3701,1-53093,v3_1_1,v3_1_1,v1_9_1,v5_5_36,v2_9,APOGEE-2&MaNGA,MaNGA dither,133.976155571,0.853060628868,227.493823423,27.8182476973,133.97616,0.85306063,0.0507472,12,10801.0,4096,23.4836,59.9894,ma035,23,1,12810,135.11479,1.2773089,1.17826,1.21997,1.29781,1.50818,1.60523,1.75634,0.640113,0.8652,0.875441,58894,58895,58896,2.64059,2.64936,2.63633,2.60169,2592,0,0,1,plateTargets-1.par,7281,J085554.27+005111.0,37,37,0,0.052468512,0.024739861,0.032729674,0.04917599,0.053810112,0.021814976,0.03743273,0.6623283,-999.0,0.40262613,-999.0,0.68302333,-999.0,-999.0,0.2769349,-999.0,91,1239,6,v1_0_1,56378,-999,0.052468512,0.05192559,"(-17.874903, -18.576363, -19.979752, -20.310568, -20.763002, -21.349525, -21.314837)","(-17.573013, -18.10748, -19.04764, -19.839417, -20.346258, -20.702957, -20.878462)","(0.0, 598.51996, 329.89645, 2407.944, 2431.1138, 2386.6982, 956.65674)",1.6367063E10,1.2454606E10,0.7833132,130.2773,"(0.42113996, 0.41555187, 0.26187897, 0.19268805, 0.13975345, 0.1059708, 0.07513462)",2.9637947,2.8905048,"(0.0, 39.046177, 113.8026, 270.5681, 460.06726, 696.5145, 777.48816)","(5.0574827, 10.417374, 0.12009283, 1.0718704, 0.47209075, 0.12974833, 0.011073088)","(0.0, 44.305252, 114.25579, 266.9964, 449.28192, 665.42004, 812.59467)","(4.3288364, 8.483593, 0.16997695, 1.0813731, 0.51525575, 0.14020397, 0.01228611)",0.76258314,6.0,130.80835,4.322802,"(-1.1030441E-5, 66.70935, 269.84387, 417.30765, 658.772, 1200.3756, 1204.2305)","(1.4060879, 2.9762466, 0.29435685, 0.7738516, 0.37211546, 0.10428985, 0.033286143)"
133.94865,0.794175,J085547.6+004739,FITS,08 55 47.678,+00 47 39.03,0.014,2.93,2.47,0.15,0.0,0.0,99.2,g,SDSS J08557+0047,133.9487,0.7942,17.52,V,,0.041,S1,227.5354,27.7647,O,Y,0.0,0,2.0,2530,0.73,0.46,-18.0,0,3,951,AGN,"  SEYFERT TYPE 1",12511,12705,12511-12705,1-53328,v3_1_1,v3_1_1,v1_9_1,v5_5_36,v2_9,APOGEE-2&MaNGA,MaNGA dither,133.948604956,0.794302784007,227.535215615,27.7646657606,133.9486,0.79430278,0.0497566,12,10801.0,4096,27.3811,65.7737,ma046,36,1,12810,135.11479,1.2773089,1.17901,1.22063,1.29901,1.50818,1.60523,1.75634,0.640113,0.8652,0.875441,58894,58895,58896,2.59909,2.60904,2.6123,2.61134,1040,0,0,1,plateTargets-1.par,7281,J085547.66+004739.4,127,127,0,0.041475892,0.028957875,0.044725407,0.065806866,0.072288744,0.027580488,0.044725407,0.67973006,0.3022428,0.14314462,0.15316719,-999.0,-999.0,0.28791124,0.1398477,0.1493985,121,756,5,v1_0_1,56632,-999,0.041475892,0.040932283,"(-17.233171, -17.965029, -19.349192, -20.646946, -21.346653, -21.69176, -22.04409)","(-17.47863, -18.1238, -19.48813, -20.672207, -21.265394, -21.599648, -21.831926)","(550.9395, 607.02405, 354.90112, 2444.102, 2468.743, 2460.1858, 1061.0123)",3.7806445E10,3.4884768E10,0.3866324,84.208626,"(0.4110383, 0.40558425, 0.2555974, 0.18806614, 0.13640125, 0.10342894, 0.07333241)",9.103236,7.0032516,"(41.08616, 72.08688, 313.4859, 966.71893, 1767.3427, 2650.8726, 3363.9207)","(3.0506678, 4.4604616, 0.033692144, 0.11434124, 0.059635784, 0.021152588, 0.0019484144)","(41.989605, 73.81498, 271.28812, 929.62683, 1701.1992, 2507.5554, 3220.428)","(3.108589, 4.5661893, 0.050418377, 0.14910766, 0.080427706, 0.02896171, 0.0026746911)",0.2937175,1.2348592,84.13226,10.500093,"(33.11145, 63.896015, 232.40828, 904.13965, 1789.9501, 2706.2908, 3849.3887)","(3.490854, 4.648851, 0.20714764, 0.3764995, 0.15216656, 0.06312945, 0.008141669)"
