RA,DEC,Z,PLATEIFU,LOG_MASS,GZ2_CLASS,ELLIP,LOG_OI_HA_CEN_2.5_ARCSEC,LOG_OIII_HB_CEN_2.5_ARCSEC,LOG_NII_HA_CEN_2.5_ARCSEC,LOG_SII_HA_CEN_2.5_ARCSEC,EDGE_ON_FRAC,FACE_ON_FRAC,OIII_LUM,LOGSFRSED,LOGSFRSEDERR,GLOBAL_AV,GLOBAL_AV_ERR,AV_MEAN_CEN,AV_MEAN_OUTER,AV_MEAN_CEN_ERR,AV_MEAN_OUTER_ERR,SF_AV,LINER_AV,COMP_AV,AGN_AV,SEYFERT_AV,SF_ERR,LINER_ERR,COMP_ERR,AGN_ERR,SEYFERT_ERR,DN_SF,DN_LINER,DN_COMP,DN_AGN,DN_SEYFERT,EWHA_MEAN_CEN,EWHA_MEAN_OUTER,EWHA_MEAN_CEN_ERR,EWHA_MEAN_OUTER_ERR,SEYFERT_CEN,LINER_CEN,SEYFERT_OUTER,LINER_OUTER,OIII_MEAN_CEN,OIII_MEAN_OUTER,OIII_MEAN_CEN_ERR,OIII_MEAN_OUTER_ERR,DUST_OIII_MEAN_CEN,DUST_OIII_MEAN_OUTER,DUST_OIII_MEAN_CEN_ERR,DUST_OIII_MEAN_OUTER_ERR,DN_MEAN_CEN,DN_MEAN_OUTER,DN_MEAN_CEN_ERR,DN_MEAN_OUTER_ERR,OIII_OII_MEAN_CEN,OIII_OII_MEAN_OUTER,OIII_OII_MEAN_CEN_ERR,OIII_OII_MEAN_OUTER_ERR,OIII_HB_MEAN_CEN,OIII_HB_MEAN_OUTER,OIII_HB_MEAN_CEN_ERR,OIII_HB_MEAN_OUTER_ERR,NII_HA_MEAN_CEN,NII_HA_MEAN_OUTER,NII_HA_MEAN_CEN_ERR,NII_HA_MEAN_OUTER_ERR,SII_HA_MEAN_CEN,SII_HA_MEAN_OUTER,SII_HA_MEAN_CEN_ERR,SII_HA_MEAN_OUTER_ERR,OI_HA_MEAN_CEN,OI_HA_MEAN_OUTER,OI_HA_MEAN_CEN_ERR,OI_HA_MEAN_OUTER_ERR,VLAF_FLUX,VLAF_POWER,VLAF_CHECK,VLASS_FLUX,VLASS_FLUX_ERR,VLASS_POWER,VLASS_CHECK,LOFAR_FLUX,LOFAR_FLUX_ERR,LOFAR_POWER,LOFAR_CHECK,ANY RADIO
126.05963,17.331967,0.037,8241-6102,10.951,SBc?t,0.44,-1.351037059,0.926789559,-0.072623032,-0.131326018,0.037999999,0.962000012,6.181953176,0.407,0.053,0.560989414,0.002484474,0.867995715,0.647950997,0.025287241,0.007215372,0.569256518,,0.552134984,0.804893611,0.804893611,0.012322065,,0.007828637,0.022736575,0.022736575,1.18366438,,1.216790251,1.430048087,1.430048087,30.74705056,42.07026886,0.785606814,0.66642701,TRUE,,TRUE,,5.925422516,5.201591556,0.043083862,0.02119537,5.567118475,4.579297217,0.037800208,0.010045482,1.458466067,1.23187511,0.009139809,0.00213239,0.69634634,0.460529715,0.014559546,0.010918007,0.783657324,0.469686858,0.016120231,0.015908213,-0.072402593,-0.355517097,0.063148098,0.052046,-0.533022617,-0.705690542,0.037593567,0.039533177,-1.443438949,-1.89304885,0.103039675,0.107299456,10.24,2.80E+22,TRUE,4.706,0.271,1.29E+22,TRUE,,,,,TRUE
134.61916,0.023468147,0.029,12511-6101,10.561,SBb,0.685,-1.418626036,0.615128528,-0.056229509,-0.032946012,0.131999999,0.867999971,5.46645882,0.571,0.021,-1.146300482,0.040181082,1.272160588,-1.090708352,0.048033688,0.095278997,,-0.764914184,,0.359356523,0.95627708,,0.117570515,,0.055922,0.052690769,,1.619058017,,1.574847935,1.546358265,11.64070738,2.049935228,0.539333546,0.038371814,TRUE,,TRUE,,5.168369882,3.638090302,0.046325051,0.036651276,4.6627232,3.2468837,0.035155653,0.015090284,1.509862414,1.628668308,0.003056079,0.002305075,0.345485983,0.260420602,0.009761748,0.012723773,0.595754023,0.548036799,0.006710943,0.011466119,0.003582902,-0.022936602,0.022556167,0.111680882,-0.428788752,-0.265989092,0.06216089,0.230109165,-1.339180931,-0.911951568,0.119033782,0.42676292,4.73,8.14E+21,TRUE,2.813,0.251,4.84E+21,TRUE,,,,,TRUE
13.427716,-1.085167,0.047,12696-12702,11.234,SBb2m(r),0.683,-1.239568252,0.927514172,0.125189482,0.101131182,0,1,5.732418728,-0.119,0.089,-0.150978571,0.02131352,0.80638488,0.224844979,0.043626842,0.036976094,0.630485377,-0.40072093,0.126285913,0.410966063,0.788333659,0.04092575,0.109843451,0.055576549,0.046108973,0.03582358,1.418728496,1.622450976,1.517345169,1.760988918,1.817006593,6.559855789,5.058000753,0.163744142,0.125548958,TRUE,,TRUE,,5.674032872,4.46941464,0.039064428,0.039206585,5.338189721,4.025061371,0.033352526,0.022214218,1.853437018,1.652649178,0.00345277,0.008042736,0.447381474,0.191304493,0.007543796,0.010468846,0.803937991,0.503735675,0.003907293,0.014766452,0.142645909,-0.093780154,0.017290154,0.129317505,-0.372406074,-0.452670536,0.02231871,0.095304057,-1.203321991,-1.421608833,0.037858476,0.196209823,3.48,1.49E+22,TRUE,1.752,0.294,7.50E+21,TRUE,,,,,TRUE
249.55729,40.146813,0.03,8588-12704,10.991,Sb2t,0.926,-1.755734406,0.745714648,-0.014098278,-0.1174752,0.184,0.815999985,4.862077958,-0.111,0.287,0.473335134,0.02703576,1.653727522,0.66541364,0.046015908,0.038915619,1.053632619,0.232648095,1.029286695,1.378796005,1.719994144,0.034010811,0.169144541,0.025859991,0.067933127,0.058654697,1.34177449,1.597262083,1.502650855,1.690805584,1.726758585,5.453786496,5.160333009,0.099594201,0.122286422,TRUE,,TRUE,,4.926181767,3.580893641,0.047424207,0.073163223,4.137966217,3.091623029,0.032488428,0.012559648,1.707171825,1.590439416,0.007089517,0.003984269,0.468934337,0.114273921,0.020322126,0.023737574,0.534463318,0.262968303,0.016830932,0.018144833,-0.052132711,-0.158915801,0.06909322,0.090877197,-0.468849186,-0.534490797,0.057715814,0.137284249,-1.612420602,-1.505682875,0.149182271,0.464561153,,,,1.363,0.276,2.50E+21,TRUE,,,,,TRUE
247.560973,26.20647356,0.131,9049-1901,11.363,SBc2m,0.534,-1.695943662,0.393335832,-0.097848773,-0.375768805,0,1,6.24925646,1.489,0.091,1.125045545,0.017991841,0,0,0,0,1.279324074,0.766011895,1.260193939,1.353666424,1.686671773,0.05822876,0.134487943,0.03648786,0.072763114,0.064647079,1.324019333,1.520054286,1.390533763,1.448005165,1.392855682,0,0,,,,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,7.25,1.88E+23,TRUE,3.615,0.294,9.39E+22,TRUE,,,,,TRUE
328.57792,0.35540371,0.067,12066-12705,11.286,Sc+t(d),0.534,-1.307702227,0.623173313,0.025544011,0.040960899,0.024,0.976000011,5.851449139,0.849,0.048,0.635468678,0.022679987,1.33079237,1.121106934,0.02822947,0.016140272,0.667581054,,1.016666005,1.262060003,1.294978134,0.010941822,,0.014218354,0.045035929,0.046616786,1.263020639,,1.319785463,1.491974157,1.471992603,19.151696,19.23880461,0.251696286,0.385657516,TRUE,,TRUE,,6.200207263,5.668646722,0.025883161,0.034331004,5.673185735,4.813637607,0.025589203,0.023815772,1.5925696,1.398419605,0.005180915,0.005782018,0.368076854,0.353767428,0.011381871,0.01551501,0.621721277,0.451465733,0.007599957,0.014730615,0.09466336,-0.272962294,0.02906158,0.152562884,-0.352192602,-0.672366865,0.021827687,0.138320112,-1.224160183,-1.755887885,0.036878351,0.249208853,6.11,5.00E+22,TRUE,3.173,0.205,2.60E+22,TRUE,,,,,TRUE
227.5767,7.70552,0.042,11969-12702,11.477,Sb2t,0.683,-1.521111973,0.430144074,0.139401112,0.135585,0.079999998,0.920000017,4.788729828,0.513,0.021,0.898391029,0.008590527,0.590580315,1.142109153,0.058626944,0.017144853,1.003427515,0.457387198,1.002375198,0.641781602,1.525736989,0.01564522,0.062541972,0.039686602,0.070808271,0.125937547,1.443768709,1.821387561,1.527918491,1.814161311,1.796581667,3.261527246,8.956057585,0.103105895,0.182496989,,TRUE,,TRUE,4.731912276,4.69148735,0.02837845,0.042810636,4.432773082,3.674455157,0.028730914,0.011352056,1.792626522,1.51568571,0.00818477,0.006244869,0.0744067,-0.053918357,0.008257052,0.032717175,0.22534531,0.277492382,0.008779452,0.025927726,0.152159233,-0.327594377,0.134009508,0.123034294,-0.323914262,-0.781616905,0.134492588,0.112852395,-1.360643265,-1.95021989,0.24879408,0.23071537,,,,1.431,0.347,4.96E+21,TRUE,,,,,TRUE
126.01531,51.904355,0.031,10493-3704,10.426,Ei,0.414,-1.598244371,0.88913809,-0.170453741,-0.238794489,0,1,5.492599187,-0.428,0.372,-0.564486653,0.044059929,1.19638244,-1.010123828,0.050143867,0.085515614,,-2.196143332,,0.633394052,0.926815473,,0.372162968,,0.071510699,0.045883861,,1.496036667,,1.514389661,1.496792183,17.87942661,4.929793961,0.635173587,0.09711435,TRUE,,TRUE,,5.24045184,3.755522077,0.052569631,0.060824435,4.762430895,3.247809672,0.037616176,0.01511115,1.491058347,1.596299475,0.00281487,0.011459858,0.628509055,0.288243842,0.013364371,0.021715611,0.740221819,0.552230556,0.010671567,0.013575201,-0.154913239,-0.156144554,0.050639008,0.15098587,-0.520383768,-0.356683193,0.04357421,0.2075998,-1.522648832,-1.051045669,0.108803637,0.858991793,0.69,1.35E+21,TRUE,,,,,4.438,0.156,8.67E+21,TRUE,TRUE
117.9662,49.814318,0.024,8710-6102,10.616,Ei,0.502,-1.979025036,1.333835122,-0.050400628,-0.534674697,0.067000002,0.933000028,5.59669223,-0.19,0.35,0.454588353,0.017664316,0.74459886,0.457694242,0.066104097,0.040484127,,-0.286113069,0.45360844,0.819567645,1.28817905,,0.136388273,0.03949049,0.050890486,0.044008769,,1.647638764,1.424666667,1.581142174,1.54670432,17.51006383,4.647659201,0.746522792,0.088064346,TRUE,,TRUE,,4.681596215,3.597901708,0.043220176,0.026550781,4.521454106,3.085729612,0.037073963,0.010710613,1.423084249,1.624177936,0.005086249,0.003021153,0.371944083,0.16430694,0.010952946,0.00737066,0.459698519,0.480951667,0.007129928,0.00750078,-0.116713861,-0.187915694,0.177133508,0.095645724,-0.748610141,-0.427363786,0.22987083,0.118217674,-1.812447911,-1.276363084,0.148072141,0.321781873,2.42,2.90E+21,TRUE,1.235,0.237,1.48E+21,TRUE,,,,,TRUE
246.256,24.263171,0.05,9048-1902,10.787,Er,0.483,-1.914067037,0.434262068,-0.252277128,-0.503292861,0,1,6.031304558,1.089,0.022,1.439589341,0.03579519,1.042650123,1.287836723,0.025148592,0.04064299,,,,1.366419199,1.366419199,,,,0.052300372,0.052300372,,,,1.396329375,1.396329375,47.62065333,16.4455849,0.974486967,0.520332485,TRUE,,TRUE,,0,0,,,5.696064524,4.445198482,0.027918135,0.027996064,1.194684222,1.37689753,0.003871894,0.00473645,0,0,,,0,0,,,-0.174717045,-0.150572355,0.019876634,0.035827566,-0.848776251,-0.70237963,0.072938334,0.07699286,-2.066036463,-1.835487916,0.080890201,0.130501382,1.2,5.76E+21,TRUE,1.802,0.282,8.65E+21,TRUE,,,,,TRUE
126.00247,51.54046,0.081,8722-1901,11.21,Er,0.311,-1.513053524,-0.02665699,-0.027844917,-0.033944332,0,1,4.961417079,0.453,0.171,1.000579282,0.01925698,1.152330028,1.149347127,0.038223636,0.017241995,,1.241591691,1.125442883,1.240170437,,,0.041772054,0.030931624,0.039408199,,,1.56374,1.486852848,1.566788571,,5.313476667,8.0475224,0.076404881,0.130272716,,TRUE,,TRUE,5.384140957,5.202900363,0.018992901,0.064638613,4.871608609,4.385592987,0.011347588,0.019906116,1.572012857,1.5089247,0.002335234,0.003345493,-0.023784289,-0.070064166,0.011509959,0.050445697,0.008601676,-0.015125438,0.01243848,0.027282992,0.039772957,-0.144609344,0.027248663,0.081818415,-0.366180132,-0.549179712,0.053716348,0.119577186,-1.595068438,-1.705276524,0.165619339,0.199571868,,,,,,,,7.954,0.211,9.13E+22,TRUE,TRUE
29.052222,14.906644,0.027,9195-3703,10.564,-9999,0.701,-1.832213011,0.403481425,-0.109494779,-0.524562211,0.2,0.8,5.510055751,0.191,0.028,1.143154447,0.010856718,1.743420893,0.97464111,0.033546266,0.02294893,0.739979794,,1.132449182,1.495932765,1.671105267,0.018355553,,0.028615036,0.377963061,0.076856407,1.325114545,,1.380642085,1.366984167,1.3465175,31.09129467,16.4762131,0.818138513,0.351667489,TRUE,,TRUE,,0,0,,,4.49393762,3.222987939,0.043784645,0.012580777,1.36332716,1.385080602,0.004638344,0.003846193,0,0,,,0,0,,,-0.138457634,-0.259466906,0.042698702,0.085627954,-0.789539687,-0.681563324,0.050523884,0.114247621,-1.900954369,-1.794230415,0.085243828,0.311236542,,,,1.97,0.274,2.96E+21,TRUE,,,,,TRUE
248.1408785,26.38073961,0.059,9047-6104,11.512,Sc+t(r),0.802,-1.851281511,0.46175082,-0.09174846,-0.255569525,0.030999999,0.968999982,5.502707047,0.534,0.164,1.405470177,0.020083171,1.916223924,2.206369373,0.052100999,0.021751501,2.18139643,0.722661845,1.81180511,1.345564046,1.938157841,0.018304515,0.184558631,0.039325443,0.121576265,0.055877305,1.365575036,1.469540541,1.409585123,1.514666892,1.586382813,10.63250297,19.04663641,0.164400917,0.456852622,TRUE,,,TRUE,6.053802029,5.765518193,0.030602958,0.040030586,5.249295944,4.279282768,0.026381799,0.021054273,1.583638378,1.411182446,0.006251577,0.003930072,0.79892871,0.544745022,0.033090805,0.077204336,0.510741703,0.415067938,0.014705659,0.00822638,-0.035565387,-0.366660995,0.075131718,0.075708501,-0.654451173,-0.821164834,0.082759637,0.0631097,-1.54234739,-2.005624235,0.105520817,0.144922778,6.96,4.53E+22,TRUE,4.909,0.747,3.19E+22,TRUE,,,,,TRUE
205.282731,23.28205543,0.026,8311-6104,10.844,-9999,0.55,-1.457085213,0.559600185,0.004661165,-0.113483564,0.022727273,0.977272727,5.558759258,,,1.020964011,0.010006701,2.033260329,0.9015288,0.039544732,0.013426994,1.047369125,0.682493236,0.951922834,2.004722415,2.335517305,0.02655613,0.105348214,0.021953508,0.07783853,0.062413613,1.323175096,1.475855,1.359824568,1.42305184,1.407255417,31.3510096,22.57972054,0.523744022,0.390647433,TRUE,,TRUE,,5.942189091,3.444710224,0.048463181,0.061619656,4.633941767,3.519140276,0.035387206,0.009230014,1.369261695,1.370217045,0.003442297,0.002279588,0.399653317,-0.125968138,0.022664195,0.01999921,0.496382127,0.160841808,0.014643704,0.0117712,-0.056592952,-0.268790125,0.160862682,0.085286428,-0.595768206,-0.630554398,0.071624159,0.090880115,-1.536703775,-1.681695194,0.183156176,0.209311705,34.61,4.83E+22,TRUE,17.858,0.33,2.49E+22,TRUE,121.759,1.706,1.70E+23,TRUE,TRUE
241.71735,27.927531,0.046,9090-3701,10.83,SBb2l,0.402,-1.33711365,0.896726144,-0.159366424,-0.262719152,0.071000002,0.92900002,5.701957372,0.7,0.2,0.593379487,0.05770713,1.800188412,1.263607883,0.043474752,0.054685991,,0.404265497,1.115178086,1.550815697,1.839152752,,0.293633066,0.085425033,0.070166085,0.053649904,,1.497339091,1.414457083,1.454968757,1.437601641,15.17782885,7.202218007,0.431061372,0.275595291,TRUE,,TRUE,,6.041379941,4.521935865,0.034603458,0.058776355,5.253152848,3.854022911,0.038848978,0.025093891,1.37493,1.466419426,0.002714355,0.003554843,0.723782301,0.18639566,0.028085106,0.017065105,0.65148494,0.423085387,0.014152302,0.0136292,-0.044587636,-0.115702967,0.104435597,0.128398521,-0.759607759,-0.633307831,0.041468767,0.132645244,-1.685525657,-1.568978499,0.104760574,0.283883496,2.85,1.17E+22,TRUE,1.655,0.261,6.80E+21,TRUE,,,,,TRUE
14.69785,-1.0971606,0.047,12073-3704,10.878,Sb,0.736,-1.544918962,1.027800391,-0.120085098,-0.264901701,0.090999998,0.908999979,5.92753298,-0.158,0.272,0.588818638,0.040120248,0.630948217,0.947602524,0.05518913,0.054380559,,,,0.70285575,0.727578592,,,,0.049364476,0.047424759,,,,1.650546329,1.655216059,13.55689298,7.026617911,0.312851889,0.166072609,TRUE,,TRUE,,5.83769749,4.960280369,0.039989396,0.029598491,5.565811657,4.322747036,0.028758997,0.024555321,1.761060702,1.563917808,0.00449109,0.00721969,1.063603536,0.89433867,0.008280644,0.010230704,1.006498289,0.96793789,0.002282194,0.007208167,-0.105400589,-0.151942828,0.024327726,0.080664986,-0.583672543,-0.616293679,0.026314851,0.142396209,-1.636808752,-1.515343327,0.0890738,0.159409824,,,,,,,,,,,,
33.524645,-0.27695616,0.037,10223-3702,10.12,Er,0.471,-1.519297764,0.693905665,-0.313570215,-0.386456938,0,1,5.37139865,-0.403,0.187,-1.210117302,0.050449967,0.06665524,-1.665122178,0.168461722,0.155573293,,-3.550277919,,-0.153816581,0.527992281,,0.400871013,,0.163571827,0.113087552,,1.509793333,,1.488551038,1.482821951,19.67366416,10.63641753,1.016752773,0.260411143,TRUE,,TRUE,,4.877730401,4.070539705,0.085433064,0.120848156,4.80528623,3.472947644,0.034532566,0.018430218,1.479575955,1.695457309,0.005749021,0.023135486,0.543386148,0.456981285,0.01512468,0.027864554,0.621803973,0.537766799,0.010965962,0.013344605,-0.246962957,-0.314415657,0.199864589,0.159170821,-0.557139894,-0.403518509,0.201073538,0.23258106,-1.429315761,-1.049566052,0.175461644,0.353560934,,,,,,,,,,,,
45.960253,-0.20441947,0.028,8154-9102,10.571,Sc+t,0.641,-1.866447655,0.587596126,-0.099288944,-0.330225639,0.024,0.976000011,4.819107757,0.304,0.016,0.708840431,0.020995275,1.079638981,0.857811896,0.017538792,0.010416708,0.738048892,,0.958535046,1.314239014,1.314239014,0.008686422,,0.038251557,0.033037505,0.033037505,1.222305213,,1.373664889,1.46267027,1.46267027,13.31547,32.69761192,0.345319666,0.533822607,TRUE,,TRUE,,5.094515064,,0.034835804,,4.021472434,3.628255432,0.030873958,0.007094232,1.380728792,1.237703686,0.005091388,0.001244238,0.688886213,,0.019453623,,0.56679223,,0.018251066,,-0.300084698,-0.449079942,0.122209764,0.033272634,-0.685590602,-0.690375147,0.045965276,0.060046272,-1.954239204,-1.974732678,0.134566191,0.123285578,,,,,,,,,,,,
38.650877,-0.41436451,0.05,12082-12702,10.706,SBc2m,0.784,-1.49663273,0.408607392,-0.257403921,-0.345807361,0.068000004,0.931999981,5.43378743,0.879,0.209,-0.002185803,0.021200762,1.48631916,1.009929874,0.032471031,0.025230386,0.868620853,,1.16195419,1.418386573,1.683137327,0.023118369,,0.039483655,0.266295684,0.030492941,1.30901873,,1.3032275,1.2934,1.290040625,34.60425778,21.16280176,0.650590768,0.356032058,TRUE,,TRUE,,5.947079528,,0.02841421,,5.039563413,4.064634935,0.033938422,0.017584618,1.291577111,1.313810781,0.002426699,0.002452064,0.499951753,,0.015508371,,0.41481174,,0.009706832,,-0.274503617,-0.437311186,0.057427039,0.055448132,-0.641894119,-0.622285029,0.019482882,0.055011697,-1.635080539,-1.760696403,0.095976134,0.149723476,2.64,1.27E+22,TRUE,1.978,0.241,9.49E+21,TRUE,,,,,TRUE
117.4724,45.248489,0.031,8141-1901,10.575,Ei,0.476,-1.91318129,0.807410728,-0.127602171,-0.049299218,0,1,5.383988071,-2.197,0.495,0.437642358,0.014887379,0.619689267,0.367490523,0.026070397,0.036594574,,,,0.545568785,0.554137095,,,,0.022046361,0.021044078,,,,1.769625,1.76991485,7.608352727,3.183558344,0.2717221,0.094039082,TRUE,,TRUE,,5.059410703,4.237880437,0.036219073,0.023251529,4.791629441,3.748869609,0.029940242,0.019817595,1.774895207,1.756054808,0.002556741,0.002444802,0.51949544,0.35146778,0.012362887,0.008386335,0.732542756,0.704431265,0.00429462,0.00530111,-0.124175301,-0.148132749,0.031433144,0.044610938,-0.366899269,-0.372251817,0.028716407,0.075322522,-1.485489502,-1.521256104,0.078562013,0.172710846,,,,,,,,,,,,
118.07109,25.66908,0.045,9499-6101,10.802,Sb?m,0.316,-1.641136771,0.520595161,-0.038989392,-0.09500102,0,1,4.993288207,,,-0.013659995,0.031509725,0.719992498,0.324684772,0.029593587,0.03392754,,,0.137854717,0.624755696,0.81055067,,,0.263410852,0.040705778,0.048824467,,,1.629632857,1.795393125,1.79133122,6.974967377,5.292339199,0.162132844,0.091224665,TRUE,,TRUE,,5.022131984,4.40831989,0.02666763,0.050550326,4.710019662,3.726585347,0.020974554,0.017687845,1.82113541,1.619458654,0.004472073,0.004777359,0.327573525,0.261115086,0.003278228,0.017803542,0.46664232,0.375553903,0.005314478,0.014092876,-0.011440917,-0.175349682,0.013896091,0.084799042,-0.395862038,-0.572835327,0.031120427,0.098131307,-1.530000544,-1.615699449,0.150217509,0.215685161,,,,,,,,,,,,
119.18215,44.856709,0.05,8718-12701,10.915,SBc2m,0.806,-1.354083954,0.709191618,-0.060787717,-0.130925285,0.024,0.976000011,5.341996164,0.128,0.177,0.45925992,0.031359169,1.328255358,1.087632808,0.038099643,0.041164091,0.795422835,0.495576045,0.805513137,1.147191892,1.324738923,0.030265752,0.159347848,0.050754231,0.058038797,0.049116889,1.3104716,1.564728333,1.396845396,1.596528699,1.621517976,10.61830311,7.542921094,0.303726075,0.217669128,TRUE,,TRUE,,5.554075803,4.538123854,0.0389049,0.048327264,5.02797917,3.834644205,0.030967574,0.021304562,1.662869778,1.478803008,0.004785781,0.00545291,0.413582613,0.181491294,0.008696365,0.01689869,0.69048647,0.440003205,0.011123084,0.014082948,-0.029596714,-0.210843506,0.04026275,0.095319833,-0.424961534,-0.519106901,0.044556629,0.100827506,-1.317914885,-1.516500101,0.065724293,0.278291601,,,,,,,,,,,,
246.67054,14.378788,0.048,8609-6103,10.581,SBc?t,0.644,-1.137773696,1.024225452,-0.037026589,-0.051214605,0.032000002,0.967999995,5.90420859,,,-0.112328888,0.029182931,1.324658437,0.531566378,0.059594283,0.043403375,0.483080822,-0.725867493,0.533049997,0.811234939,1.041444348,0.044482854,0.282413759,0.047501004,0.060221891,0.048783409,1.456298333,1.628791765,1.421866545,1.56450604,1.560348982,19.26978163,12.40293257,0.445664263,0.245681664,TRUE,,TRUE,,6.081687329,4.68315489,0.044483286,0.049406404,5.556901993,4.085687412,0.032129858,0.027500087,1.625854898,1.496663288,0.005949347,0.004382431,0.923076838,0.504575481,0.010322054,0.019497542,0.994517765,0.569233976,0.009016646,0.014326904,-0.009473557,-0.231049928,0.032268615,0.104510145,-0.511751018,-0.561550668,0.03408394,0.106058272,-1.165681843,-1.549303436,0.040093606,0.28636444,1.64,7.30E+21,TRUE,1.137,0.2,5.06E+21,TRUE,,,,,TRUE
122.93876,23.473812,0.016,9495-1901,9.467,Er,0.353,-1.253315075,0.664567347,-0.58011441,-0.348477929,0,1,4.325182147,-0.94,0.135,-0.888436686,0.045826723,-0.875772411,-3.813884204,0.144635473,0,,,,0.846627752,0.869877209,,,,0.085779425,0.087206231,,,,1.489285176,1.487433333,3.864931992,5.10559,0.107921789,,TRUE,,TRUE,,3.993173878,,0.038689821,,2.794888306,,0.035311083,,1.537682176,1.536875,0.005864569,0.271805,0.425902013,,0.015266072,,0.680096146,,0.007503667,,-0.315376208,,0.32277287,,-0.48080285,,0.154333892,,-0.964235844,,0.344758252,,,,,,,,,,,,,
126.08437,20.533251,0.02,9489-6104,10.295,Sb(r),0.714,-1.75905803,0.733664476,-0.055774483,-0.218925588,0.050000001,0.949999988,4.995128601,-0.531,0.006,0.576956889,0.01221667,0.697008519,0.541781761,0.023703076,0.020588205,0.55809915,,0.495087824,0.981163934,0.995642169,0.019000697,,0.020762549,0.039232104,0.039716639,1.3693224,,1.456616019,1.640926429,1.642681111,10.80880884,16.83052856,0.262994346,0.355494972,TRUE,,TRUE,,4.747380728,3.777971848,0.046147466,,3.591651007,2.808631866,0.033427914,0.008566268,1.560384437,1.44123198,0.004375684,0.004681885,0.560982656,-0.07792265,0.017095273,,0.564758586,0.413553877,0.015235581,,-0.24183087,-0.325087415,0.093975532,0.078473082,-0.597197399,-0.59245467,0.067081473,0.101625285,-1.703461143,-1.614539009,0.232496195,0.261509433,,,,,,,,,,,,
127.1078,25.014635,0.029,9508-3704,10.789,Sb2m,0.68,-1.755521532,1.05629409,0.189558552,-0.070784614,0.064999998,0.935000002,5.218785139,0.089,0.187,1.218006949,0.018045091,1.02074267,1.279689934,0.044491341,0.026295734,1.381805197,,1.204236874,1.041881219,1.042908952,0.036570932,,0.037590393,0.053235179,0.054774121,1.537463444,,1.580441655,1.76408729,1.766739423,3.736332276,6.729411415,0.088872396,0.100190507,TRUE,,TRUE,,4.86066493,3.937714813,0.048300678,,4.251306306,3.056930257,0.042675068,0.009401217,1.741526621,1.586774026,0.005313037,0.006109337,0.598530528,0.053289626,0.017238742,,0.736812095,0.235544386,0.022252488,,0.039766223,-0.27455631,0.133041049,0.071235616,-0.453920645,-0.672449293,0.111910401,0.119788438,-1.552275911,-1.871540403,0.189440117,0.229160963,,,,,,,,,,,,
129.31211,4.6958868,0.047,9511-12704,11.106,Sb?t(r),0.43,-1.328671709,1.000476842,0.184889051,-0.048105598,0.056000002,0.944000006,5.691706205,,,0.007503977,0.016413458,0.133449951,0.112229711,0.029081045,0.045426551,0.418366389,-0.382025831,0.131431126,0.08209148,0.089070856,0.015386893,0.273125383,0.028471442,0.040362058,0.032604386,1.265823213,1.6178975,1.282897486,1.688820061,1.70916531,4.196390526,3.788253873,0.080447767,0.102570188,TRUE,,TRUE,,5.333473393,4.318367265,0.038556792,0.040590801,5.242955891,3.856578572,0.033588144,0.024601376,1.783885263,1.579005788,0.007313121,0.004406994,0.597764931,0.34067599,0.009847109,0.01522733,0.852332498,0.494010659,0.01024183,0.014838726,0.145638959,-0.121846732,0.06093557,0.13295242,-0.280429173,-0.48877843,0.071770292,0.123917676,-1.153260846,-1.415444957,0.084894901,0.291473378,,,,,,,,,,,,
130.00986,29.8174,0.065,11747-12703,11.534,Sc?t,0.495,-1.496291529,0.995337222,-0.060011248,-0.09026534,0.100000001,0.899999976,6.286949157,,,0.307080761,0.043796279,1.519919248,0.848163327,0.034103424,0.029817037,,0.172603323,,0.627293891,0.857001076,,0.0574781,,0.022499479,0.027289869,,1.921129672,,1.804836056,1.774771149,32.33178621,22.29237154,1.101796478,0.939334582,TRUE,,TRUE,,6.758596232,5.950508403,0.025257998,0.035463837,6.162626472,5.599434471,0.019584008,0.029875899,1.736631379,1.680125256,0.006664919,0.008633336,1.25322906,0.862325261,0.02265236,0.016753006,0.960845428,0.839914953,0.005154902,0.008351641,-0.022232142,0.022498857,0.022387654,0.0396801,-0.513637831,-0.460045809,0.014453716,0.044628729,-1.478919679,-1.39736606,0.049385357,0.088694524,,,,,,,,,,,,
133.64997,1.4350052,0.051,12511-12701,10.552,SBc3t,0.702,-1.495456035,0.566633243,-0.172684123,-0.350228903,0.044,0.95599997,4.891497107,0.359,0.182,-0.186643416,0.019802654,0.77761544,0.658997695,0.028963252,0.027699197,0.522726275,,0.672124628,0.765264034,0.765264034,0.015086273,,0.034915726,0.034459878,0.034459878,1.283063961,,1.379662955,1.478066667,1.478066667,9.540202222,17.31320456,0.102105153,0.339692744,TRUE,,TRUE,,4.974715751,4.449916661,0.035583922,0.085770227,4.591857589,3.801781342,0.026624297,0.011916941,1.471298222,1.340074718,0.005013139,0.002778099,0.667139479,0.360065445,0.019536256,0.033559643,0.538855737,0.259598846,0.018404782,0.023740577,-0.177099471,-0.372381396,0.079262082,0.172141091,-0.596546944,-0.698959488,0.036919864,0.089469794,-1.566227298,-1.953959317,0.140680227,0.185152551,,,,,,,,,,,,
