RA,DEC,PLATEIFU,LOG_MASS,Z,GZ2_CLASS,ELLIP,LOG_OI_HA_CEN_2.5_ARCSEC,LOG_OIII_HB_CEN_2.5_ARCSEC,LOG_NII_HA_CEN_2.5_ARCSEC,LOG_SII_HA_CEN_2.5_ARCSEC,EDGE_ON,FACE_ON,OIII_LUM,LOGSFRSED,LOGSFRSEDERR,GLOBAL_AV,GLOBAL_AV_ERR,AV_MEAN_CEN,AV_MEAN_OUTER,AV_MEAN_CEN_ERR,AV_MEAN_OUTER_ERR,SF_AV,LINER_AV,COMP_AV,AGN_AV,SEYFERT_AV,SF_ERR,LINER_ERR,COMP_ERR,AGN_ERR,SEYFERT_ERR,EWHA_MEAN_CEN,EWHA_MEAN_OUTER,EWHA_MEAN_CEN_ERR,EWHA_MEAN_OUTER_ERR,SEYFERT_CEN,LINER_CEN,SEYFERT_OUTER,LINER_OUTER,OIII_MEAN_CEN,OIII_MEAN_OUTER,OIII_MEAN_CEN_ERR,OIII_MEAN_OUTER_ERR,DUST_OIII_MEAN_CEN,DUST_OIII_MEAN_OUTER,DUST_OIII_MEAN_CEN_ERR,DUST_OIII_MEAN_OUTER_ERR,DN_MEAN_CEN,DN_MEAN_OUTER,DN_MEAN_CEN_ERR,DN_MEAN_OUTER_ERR,OIII_OII_MEAN_CEN,OIII_OII_MEAN_OUTER,OIII_OII_MEAN_CEN_ERR,OIII_OII_MEAN_OUTER_ERR,OIII_HB_MEAN_CEN,OIII_HB_MEAN_OUTER,OIII_HB_MEAN_CEN_ERR,OIII_HB_MEAN_OUTER_ERR,NII_HA_MEAN_CEN,NII_HA_MEAN_OUTER,NII_HA_MEAN_CEN_ERR,NII_HA_MEAN_OUTER_ERR,SII_HA_MEAN_CEN,SII_HA_MEAN_OUTER,SII_HA_MEAN_CEN_ERR,SII_HA_MEAN_OUTER_ERR,OI_HA_MEAN_CEN,OI_HA_MEAN_OUTER,OI_HA_MEAN_CEN_ERR,OI_HA_MEAN_OUTER_ERR
34.78238387,0.613020899,10224-12704,10.1185148,0.0406703,Sc?t,0.401550233,-1.415834964,-0.193627401,-0.34501326,-0.471948328,0,1,3.445398143,-0.159,0.022,-0.140994749,0.018816774,0.226917607,0.286785191,0.278861187,0.422375171,0.237164334,,,,,0.023076123,,,,,8.074743188,15.06303832,0.160270865,0.22937959,,,,,3.413724978,3.249941461,0.017081653,0.010190139,3.289132839,3.112779924,0.010584977,0.007456165,1.456358261,1.358964304,0.051442565,0.056268187,-0.157646537,-0.28669458,0.01830157,0.007454044,-0.253151985,-0.400722627,0.013133732,0.006666554,-0.32748777,-0.441643272,0.043916112,0.044922425,-0.673223788,-0.651584094,0.03939992,0.068227085,-1.533054855,-1.597933297,0.171585833,0.198828928
44.54283465,-8.955382974,10222-3704,11.34524425,0.0789788,99,0.898923319,-1.131120236,0.27257365,0.045277557,0.038645684,0.65,0.35,5.016069154,0.391,0.141,0.633807114,0.037153592,-1.315827011,0.499956059,0.587012451,0.885603354,1.402426049,-0.97032112,1.214983144,-0.933567854,,0.14059803,0.132293218,0.153538298,0.120777904,,2.101719048,3.272604907,0.05495332,0.119660944,,TRUE,,TRUE,4.159187908,4.2607337,0.046393084,0.031434868,4.597019872,4.036602463,0.014585585,0.021473014,1.973402381,1.825648704,0.037684555,0.08179577,0.125547946,0.021317244,0.026634333,0.022005535,0.074440338,0.017265351,0.014429753,0.018522425,0.199282539,-0.13331502,0.03424069,0.152166509,-0.233528339,-0.436335956,0.122984554,0.140122874,-1.202543408,-1.334350607,0.147740931,0.304060403
117.0382896,18.57069396,10216-1901,10.79596539,0.0462749,Ei,0.717909931,,0.201423172,-0.309026435,-0.661646965,0.29,0.71,1.889638618,,,-6.174102348,0.05048716,-6.335002863,-5.970295029,2.236793741,1.624539772,,,,,,,,,,,0.448527122,1.720410567,0.01561751,0.165681489,,,,,1.513043642,1.09962293,0.127437789,0.153860189,3.688612305,3.140251411,0.042371517,0.03123975,1.906005902,1.924318094,0.035799475,0.137819096,0.351411393,0.122277806,0.13308452,0.031911506,-0.094426765,-0.244524353,0.042312882,0.071474621,-0.23934625,0.129556872,0.181749607,0.143654451,-0.075680359,-0.058416594,0.074073933,0.129752684,-0.520446005,-0.291571442,0.274685672,0.295277486
131.7049577,28.17132196,10499-3701,11.06099222,0.0210047,Ei,0.607264152,,,,,0,1,0.676345707,-1.031,0.56,-9.580769617,0.106206988,-9.686024643,-9.397460303,2.063864385,2.423938242,,,,,,,,,,,0.166044996,0.230393688,0.007786364,0.006921439,,,,,0.152543739,-0.435967519,0.066010565,0.097912062,3.547440028,2.939782061,0.019459486,0.010931862,2.01640387,1.96394998,0.029998645,0.042145322,0.295783283,0.110349793,0.030633597,0.023303138,-0.37674749,-0.30811389,0.009492174,0.010657905,-0.433868125,,0.293538855,,-0.319145586,0.185553715,0.269228362,0.304263892,-0.293407636,-0.136219623,0.299070419,0.343980051
140.8278954,1.583112088,10513-3701,10.57129336,0.0260271,Sb(r),0.387649139,-1.228351207,0.366233987,0.076511611,-0.056462488,0.08,0.93,4.047741898,-0.515,0.095,0.194659839,0.029338897,-0.385630671,0.374539735,1.15924242,0.751837057,0.397988623,-0.686155047,0.395633008,-0.570877185,,0.061380754,0.205788323,0.053091096,0.157506936,,1.65343091,5.880240574,0.048784376,0.072955859,,TRUE,,TRUE,3.224911145,3.017041784,0.028816543,0.01355956,3.323630052,2.83617042,0.021532115,0.006915295,1.793380452,1.548178376,0.085863333,0.07563951,0.054760499,-0.143660495,0.010624357,0.007434607,0.067967725,-0.174435098,0.010793526,0.006637273,-0.031423783,-0.281051801,0.109602474,0.072300365,-0.39554407,-0.531740705,0.160127208,0.11180114,-1.413555373,-1.505312548,0.296361141,0.278364335
128.2172195,27.02509257,9507-3702,11.59359738,0.130735,Er(o),0.462381665,,,,,0,1,2.906772085,0.026,0.077,-5.300851779,0.075558945,0,0,,,,,,,,,,,,,0,0,,,,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,
233.4026679,7.912272834,11963-6101,10.42593693,0.04277354,SBb,0.499096173,-0.042003366,-0.116707095,0.059996529,-0.395295828,0.06,0.94,2.373331529,-0.624,0.799,-4.011703773,0.055729161,-3.882826868,-4.118621274,2.178276131,2.266983181,,-4.21424913,,-4.21424913,,,0.40306842,,0.40306842,,0.540980792,1.759087032,0.047295222,0.05322337,,TRUE,,TRUE,2.092409219,1.487369421,0.096181868,0.119298631,3.417671643,3.078322452,0.028995673,0.015697658,1.898921304,2.020329943,0.046706082,0.212640321,0.119095754,-0.144597132,0.026272872,0.078209543,0.161160844,-0.166100183,0.024234718,0.048537431,0.302989566,0.200181586,0.215005974,0.223661055,-0.244324975,-0.201819127,0.26523338,0.251782092,-0.422814475,-0.354837897,0.283566142,0.303579
229.0520831,45.23305765,8552-6104,11.44734909,0.0635715,Ei,0.627707858,,,,,0,1,2.729195181,-0.355,0.83,-5.418808916,0.252081417,-10.09904435,-5.034794195,1.998655846,2.476128887,,,,,,,,,,,0.304235571,0.323048786,0.044127581,0.038109654,,,,,0.86900497,1.931754864,0.338971871,0.234912071,4.544447473,3.939152177,0.029484476,0.035036457,2.045979655,1.983926768,0.021692234,0.047306382,0.566989018,-0.013425986,0.171835965,0.078435349,-0.137512176,-0.095759577,0.026599834,0.032092695,-0.362010426,0.031035753,0,0.41436151,,-0.208185914,,0.148024541,-0.169633123,-0.322014809,0.175988979,0.327309082
236.6338007,8.526897967,11960-3704,11.2223544,0.06933654,Ei,0.721662662,,-0.180107106,-0.206763795,0.085682867,0,1,3.440222715,-1.217,0.736,-3.801341978,0.157375802,-7.062695041,-1.0081664,2.893415848,3.719694507,,,,,,,,,,,-0.024703056,-0.316244349,0.203724848,0.143328107,,,,,2.019158416,3.860357636,0.333775921,0.412186933,4.564010582,4.011584263,0.031654517,0.034257222,2.1345816,2.071408056,0.014466474,0.088644617,0.471856655,0.266227875,0.072832591,0.05998271,-0.062834373,-0.058179675,0.056111995,0.063832822,-0.333101666,-0.686113261,0.286258798,0.313184892,0.286223976,-0.4707975,0.400866757,0.37498357,-0.150673833,-0.73414549,0.415896844,0.441483358
194.9807359,52.57321955,11019-12703,10.99733137,0.054838903,Ser,0.949,-1.498865532,-0.103828654,-0.223190182,-0.307063684,0.83,0.17,4.542435759,0.43,0.149,0.411776507,0.049486741,1.871609428,1.739170603,0.80599317,0.873640796,1.664997333,0.186139798,1.78550844,0.732558552,2.187564624,0.045571689,0.382571764,0.041496671,0.329139756,0.596608523,9.332886444,10.61724082,0.550073457,0.332566342,,TRUE,,TRUE,4.868495102,4.406872742,0.058137905,0.031941693,4.144312914,3.70586997,0.020402943,0.016129472,1.579372444,1.470557981,0.047849934,0.069134326,0.012452792,-0.108603646,0.013039252,0.010698187,-0.056638049,-0.097838939,0.009342616,0.013050335,-0.217493415,-0.294223276,0.102533499,0.113128807,-0.519735644,-0.517834517,0.107016717,0.137528067,-1.764762048,-1.543951434,0.199670564,0.345416687
126.1982391,25.22508089,9508-1902,10.31694551,0.0437754,Ei,0.670001217,-2.13362727,-0.072089798,-0.444852656,-0.42044427,0.1,0.9,4.610724834,-0.309,0.17,-0.570844342,0.033707396,0.404355521,-0.720648735,0.357647689,1.484565797,0.321895105,,0.11399554,,,0.045679103,,0.09689336,,,14.38054855,7.293662537,0.382954273,0.167644269,,,,,4.57160125,3.204935484,0.036997245,0.047059005,4.382322215,3.32251395,0.031823143,0.021055312,1.417603043,1.446000972,0.034692085,0.112708883,-0.110311315,-0.193774909,0.004781695,0.013530452,-0.066502375,-0.028697238,0.002978019,0.012597948,-0.431295125,-0.367307901,0.024540058,0.198964976,-0.619527259,-0.463105496,0.042546534,0.166359389,-1.844468187,-1.466865724,0.149197534,0.27297005
247.0413184,40.69560303,8603-3702,10.93567727,0.0323713,Ser,0.855322474,,-0.348397248,0.01945375,-0.090536438,0.85,0.15,2.023376056,-0.776,0.263,-5.051902768,0.070275658,-5.111603516,-4.881846092,1.735583401,2.589968552,,,,,,,,,,,0.397970645,0.92566274,0.009760901,0.080540015,,TRUE,,TRUE,1.721224091,1.477582233,0.075468668,0.291193901,3.549395095,2.999846396,0.023829069,0.016854794,1.952661239,1.89480084,0.036410496,0.136124829,0.231977447,-0.003366476,0.032506566,0.046482383,-0.211804899,0.048311523,0.024561599,0.03706167,0.02651629,-0.110830161,0.304610087,0.320561706,-0.176313723,0.145737686,0.441734509,0.215217193,-0.569914485,-0.52036954,0.38829337,0.190727088
224.5798011,53.2375017,8593-3702,11.08904957,0.0294891,Er,0.20504761,-0.672366994,0.039204859,0.230246453,0.077484843,0.13,0.88,2.103460526,-1.781,0.63,-5.4251239,0.080954368,-5.688279707,-5.29055559,2.13476863,2.390049257,,-6.057821096,,-5.159303192,,,0.578234337,,1.028640188,,0.438675762,0.390585734,0.017344493,0.012350312,,TRUE,,TRUE,1.675450993,1.175662083,0.072428655,0.06895768,3.706757349,3.039788581,0.021401674,0.013213306,2.039206715,2.025119064,0.034397996,0.069402802,0.144180695,0.007477501,0.020654482,0.024394155,-0.210501019,-0.122747208,0.020424941,0.019341046,0.083612804,-0.068014616,0.273063215,0.277124706,-0.355701879,-0.151413873,0.31239662,0.235210887,-0.981374385,-0.691727687,0.381648285,0.30549057
40.48637365,-1.03059237,8077-12701,9.979269226,0.0439803,Sc2t,0.509409899,-1.471048942,-0.449255045,-0.488015098,-0.431907156,0,1,3.388333318,-0.129,0.151,-0.337553127,0.029559151,-0.123348855,0.242175303,0.436946959,0.492892458,0.336337787,,,,,0.066458911,,,,,13.68639406,22.31550662,0.455145417,0.336889902,,,,,3.263073775,3.46434392,0.028247576,0.014625065,3.261476812,3.33588248,0.015407814,0.008663872,1.366974493,1.282297108,0.055345727,0.101742871,-0.504641934,-0.367163166,0.011329746,0.007359318,-0.5823291,-0.308732681,0.014176312,0.008719727,-0.470697635,-0.59328423,0.049433714,0.109047015,-0.595638401,-0.592120135,0.052486594,0.073166803,-1.600812638,-1.613923004,0.129791724,0.158383806
154.5984933,5.736127469,10519-3704,11.21234403,0.0742858,Ei,0.47587486,,,,,0,1,2.406194932,-1.771,0.422,-5.384300525,0.076860764,-5.445160521,-5.56151145,2.632074061,2.579736453,,,,,,,,,,,0.0592965,0.328743382,0.082021175,0.049056261,,,,,2.291083825,1.848976511,0.334506441,0.210139932,4.344865761,3.930520903,0.050185975,0.037437474,1.933788095,1.9077325,0.01436314,0.038325337,,0.118057652,,,0.015604976,0.094223344,0.061040823,0.062227329,0.250275779,0.254104725,0.392355609,0.280877977,,-0.143455459,,0.416186983,-0.116439907,0.017398273,0.318968701,0.223394611
122.9311681,41.55497786,10213-12705,10.58111837,0.0315479,SBc2l,0.728086749,-2.008294708,-0.51462983,-0.376998448,-0.543857582,0.02,0.98,4.128229718,0.216,0.022,0.393266864,0.0229573,1.469549365,0.599020671,0.600278266,0.803541877,0.616612513,,1.486342118,,,0.016880566,,0.151394765,,,9.306558182,10.46249871,0.438801655,0.3238136,,,,TRUE,4.029294281,3.310746382,0.038013932,0.014793055,3.451687402,3.044005774,0.023017134,0.008131796,1.577877438,1.463930478,0.046849476,0.107892881,-0.073182041,-0.311056877,0.011593806,0.006190907,-0.274719411,-0.306484335,0.015257506,0.007951921,-0.319897098,-0.338899997,0.069095057,0.084982723,-0.675303628,-0.612012219,0.133240828,0.102026433,-1.88239071,-1.555977902,0.276159706,0.316234818
201.1939443,26.73841946,9878-6103,10.58972635,0.0233597,Er,0.220902043,-1.433786193,0.343760984,-0.055140111,0.14852328,0.2,0.8,3.71226491,0.324,0.032,-1.040208022,0.049200912,-0.686306796,-1.141998,1.044253624,1.753521443,,-0.082584645,,0.21872306,,,0.114342301,,0.116301373,,1.718164724,2.114890596,0.026859434,0.043701801,,TRUE,,TRUE,3.127762717,2.386964463,0.031925198,0.028834592,3.330787974,2.681448333,0.020137534,0.007454031,1.817312489,1.752092495,0.051840261,0.072992397,-0.185963603,-0.369510514,0.007796039,0.00816184,0.13224718,0.015805467,0.009773951,0.010172263,-0.149559514,-0.166292884,0.112106313,0.144454974,-0.276343738,-0.176822431,0.183782275,0.182977044,-1.187436885,-0.91911737,0.16765193,0.363780381
165.453589,44.81380759,8257-9101,10.26183303,0.0252867,Ec,0.932327125,-2.043403557,-0.609632592,-0.484478235,-0.531925449,0.86,0.14,3.486590796,-0.326,0.147,0.198552041,0.014304634,1.092771206,0.356964024,0.482043813,1.178325609,0.733786676,,,,,0.016730142,,,,,19.73747688,18.6357101,0.222208008,0.198363217,,,,,3.756475017,3.167136731,0.015455393,0.021034564,3.316226659,2.897814844,0.004625293,0.013282236,1.374308382,1.467903792,0.023876365,0.313606787,-0.25400679,-0.20465583,0.00397769,0.004170552,-0.449433938,-0.194720665,0.00960151,0.006542309,-0.470940933,-0.450398843,0.019641204,0.128979253,-0.697280431,-0.499932268,0.057384296,0.190300508,-1.985337139,-1.679595646,0.166651556,0.342184566
236.6024202,30.26697602,9041-3703,11.04002177,0.0316123,Ei,0.744850853,,,,,0.2,0.8,2.45988577,-0.702,0.092,-5.266983563,0.087609928,-6.997726417,-4.275866894,1.903954586,2.911430892,,,,,,,,,,,0.274923516,-0.033642527,0.019257492,0.122762879,,,,,1.321491754,1.497718625,0.096227427,0.117011909,3.756276378,3.013200209,0.030742009,0.018016442,2.024310083,1.942275675,0.034738107,0.079152552,0.239555539,-0.088027132,0.048121535,0.046995903,-0.163724508,-0.062775045,0.02273578,0.026238103,0.046051313,0.031333681,0.556647956,0.326198271,-0.022763122,0.008891856,0.340813114,0.348428864,-0.495585819,-0.465392039,0.238499466,0.301580367
133.9716193,4.375021805,10840-12702,10.87707982,0.033942897,Ei,0.728333895,-0.7350274,0.348395781,-0.028810584,-0.127788473,0.12,0.88,3.798567991,-0.385,0.086,-0.458301463,0.035430232,-0.949874147,0.170888938,0.92719572,0.78312526,0.509604564,-0.946915931,0.198307607,-0.592488586,,0.032115901,0.264271382,0.113529934,0.221925781,,1.543970564,7.298797248,0.044078244,0.215759941,,TRUE,,TRUE,3.227449773,3.18294627,0.034896519,0.015596701,3.531869694,3.070194952,0.021836821,0.007235478,1.870209406,1.578166367,0.047286241,0.149539482,0.004435369,-0.283090465,0.010665921,0.008457009,0.066695669,-0.250844405,0.01604301,0.010292938,-0.043703682,-0.322582025,0.070232062,0.08269036,-0.25104121,-0.498773931,0.052809798,0.129903759,-1.362414216,-1.613356305,0.262008312,0.281130931
248.2330074,23.94589094,9892-6101,11.1559276,0.0376903,Ei,0.652701702,0.031956578,0.04810924,0.036678305,0.3329211,0,1,1.019981442,-0.969,0.878,-8.196367185,0.105946641,-10.02700063,-6.251593518,2.786269057,2.466737487,,,,,,,,,,,0.172818242,0.008789786,0.025672952,0.052342517,,,,,-0.214567701,1.048762821,0.149582807,0.458223729,3.637797739,3.128362792,0.035300376,0.02435185,1.948493596,1.895095678,0.027257233,0.062027581,0.273794609,0.053459861,0.139391818,0.042231879,-0.355016445,-0.135244475,0.024888521,0.038116007,-0.039263819,0.118505783,0.222707576,0.288427033,-0.105492267,-0.228946243,0,0.105648663,0.063276486,-0.075865543,0.355299626,0.314782822
256.2139301,25.05510046,9893-3702,10.32310227,0.0389411,Er,0.474304237,-0.400923981,-0.382449128,-0.230112465,0.070184599,0.17,0.83,1.172025773,-0.706,0.813,-6.478955185,0.018678228,,-5.473738262,,0.760168573,,,,,,,,,,,0.411266714,-0.096675655,0.042382126,0.30587211,,,,,,0.670354541,,0.108341784,3.23388057,2.994478776,0.033373026,0.029940341,1.845383704,1.974044951,0.052340996,0.365975817,,0.201474721,,0.086250082,0.410890706,-0.064887869,0.118461274,0.084906139,,,,,0.004635491,-0.367140028,0,0.286369413,0.075414058,-0.650060102,0,0.109666875
132.7112649,0.373292482,10839-6102,11.32721268,0.05209065,Er,0.312600475,-0.400148637,0.342440771,-0.120845699,-0.202568667,0,1,2.575621743,-1.583,0.588,-5.021269666,0.048686246,-6.626313431,-4.514134931,1.811206177,2.170145684,,-5.227743904,,-5.311927174,,,0.826524434,,0.703594948,,0.407765378,0.457165598,0.021575441,0.012156041,,TRUE,,TRUE,1.882811328,1.996288782,0.094312545,0.065146483,4.256638093,3.621486001,0.036196146,0.019492778,1.970629778,1.899431694,0.024154482,0.036176147,0.376005469,0.089919046,0.034416147,0.026397235,-0.206019631,-0.057663028,0.036777717,0.021038518,-0.038482339,-0.140982098,0.185429841,0.236674697,-0.27601467,-0.290649792,0.207003829,0.240102131,-0.513494564,-0.471610154,0.321001233,0.282908303
251.2350327,21.77525688,11978-6101,10.70669021,0.0312239,99,0.825445036,-1.210653341,-0.421689913,-0.162382169,-0.181375474,0.15,0.85,,0.393,0.277,0.38468313,0.027542162,1.011471477,0.751131314,0.438949533,0.472568478,0.832255362,1.17592297,0.90630713,1.179343845,,0.011526212,0.273161417,0.071057926,0.251295243,,4.402381944,14.48983172,0.270196739,0.256153226,,TRUE,,TRUE,3.860623226,3.422243444,0.024228462,0.012807306,3.450013556,3.105988144,0.019294587,0.009995311,1.612575833,1.41216,0.088096689,0.063815952,-0.05534596,-0.218384179,0.017564718,0.006803772,-0.164557991,-0.427713163,0.023844892,0.005772488,-0.228678927,-0.372966826,0.099391522,0.03952066,-0.576282057,-0.655427019,0.106557913,0.104717983,-1.433338175,-1.538717263,0.404783821,0.295483091
37.96833136,-0.27984049,10225-3704,10.66179523,0.04877,Sc3t,0.415318643,-2.077601483,-0.580345754,-0.372259647,-0.584685155,0,1,4.509058801,0.147,0.042,1.062259766,0.008962658,1.484653252,1.030200787,0.208484057,0.275389817,1.00519761,,0.88345828,,,0.014242294,,0.114164934,,,18.31367959,31.16664547,0.237344293,0.855257331,,,,,4.518012698,4.147902405,0.021468401,0.013970202,3.934899535,3.730464764,0.01343263,0.012182866,1.365493061,1.260500181,0.020537437,0.046193098,-0.144297037,-0.310246106,0.015334745,0.004615946,-0.540874705,-0.599796816,0.006776321,0.00718164,-0.37666442,-0.412464109,0.014471198,0.034725642,-0.823421994,-0.778872694,0.01807408,0.071115845,-2.07602166,-2.089430784,0.063110063,0.195905839
121.9207632,14.94325271,11744-9102,10.63123962,0.028708013,Sc?t,0.472339124,-1.712175739,-0.366541787,-0.403529824,-0.661629389,0,1,4.124034045,0.253,0.051,0.752858511,0.012305479,0.960260193,0.851440361,0.238605916,0.322435635,0.815627437,,0.84917324,,,0.00949035,,0.104664219,,,6.523887388,14.03015541,0.100426057,0.184519316,,,,,3.717707155,3.307539645,0.022858742,0.006916902,3.325767107,2.955062488,0.020102447,0.005930841,1.601460746,1.380865282,0.063128739,0.041600293,0.092925079,-0.269254607,0.021534129,0.005906668,-0.39085469,-0.579468111,0.009556394,0.004676388,-0.393602908,-0.38396818,0.048912861,0.040193503,-0.826085531,-0.791857044,0.040553775,0.058029073,-1.868011612,-1.901913443,0.215928037,0.18491933
340.0217581,-0.807731511,12069-3704,11.50266818,0.053198155,99,0.609382928,,,,,0,1,2.200956524,-0.804,0.156,-6.703562058,0.100645738,-7.255754873,-7.04442839,1.413633397,2.560471809,,,,,,,,,,,0.225144646,0.209797578,0.022466126,0.026892281,,,,,1.944077876,1.28830987,0.087450374,0.136211104,4.523818467,3.921918718,0.029547454,0.029231069,2.064360667,2.008629052,0.023299628,0.048833624,,0.287257368,,0.209548902,-0.219152523,-0.119521904,0.026577216,0.021845058,-0.28719622,0.013330371,0.289914848,0.369563986,0.263991755,-0.098808225,0.216126961,0.301582011,-0.42800872,-0.341777819,0.308416814,0.31972661
247.8440972,39.16782631,8603-3704,10.93299739,0.0294841,Ec,0.842329439,-0.67519817,0.037794145,-0.14760225,-0.187620793,1,0,2.33819077,-1.119,0.364,-4.949145678,0.079718667,-5.182907818,-4.29678622,2.035629773,2.851659484,,,,,,,,,,,0.414870709,-0.633279671,0.015511602,0.070329085,,,,,1.771300333,1.416243031,0.080116889,0.199737845,3.568520559,2.976988939,0.029164041,0.020420023,2.000672774,1.900741429,0.03020258,0.227162696,0.292844065,-0.091515668,0.039872565,0.14148474,-0.211139597,-0.087534305,0.023135001,0.029560121,-0.209670353,-0.164185455,0.206675165,0.270442288,-0.408824908,0.190641204,0.362175069,0.253444996,-0.94711917,-0.845508104,0.31223957,0.131274695
135.8371506,28.6960444,8987-3702,10.89369165,0.0486763,Ser,0.79854961,-1.617001301,0.317389032,0.063417311,0.10639008,0.97,0.03,4.574465299,-0.133,0.154,0.555505056,0.038113294,-0.3841828,0.654669791,1.370282091,1.518675587,,-0.809562566,1.409675933,-0.378724892,,,0.221072588,0.262106583,0.199940697,,1.693524204,3.503683926,0.056993174,0.106823335,,TRUE,,TRUE,3.987100895,3.725397074,0.069757692,0.047532332,4.085291965,3.370886397,0.025045162,0.016760147,1.856071633,1.798971801,0.028561797,0.326923975,0.033140428,-0.023974791,0.015119618,0.011776819,0.194684568,0.08919822,0.019879185,0.014715647,0.064215495,-0.257471314,0.133475619,0.147756662,-0.216404937,-0.457758016,0.130713181,0.128966981,-1.265904645,-1.298114857,0.223102006,0.39094488
239.645026,27.61825408,9094-3703,11.13418216,0.0312392,Ei,0.391901926,-0.606487053,0.587349463,0.008949036,0.021286564,0,1,3.118046478,-1.042,0.247,-3.735891784,0.043208289,-5.480759766,-3.322926641,1.765187485,2.375550717,,,,,,,,,,,0.718387043,0.933903152,0.022645824,0.017725667,,TRUE,,TRUE,2.028066006,2.021770591,0.067303153,0.041404525,3.972093841,3.172963142,0.022206468,0.010658898,2.003688547,1.967009943,0.031558631,0.0509475,0.050311129,-0.158419474,0.010697423,0.010789779,-0.192554709,-0.000326546,0.017347602,0.01194134,-0.210421579,-0.334139972,0.267622294,0.178320689,-0.392720418,-0.361476509,0.202641477,0.17880083,-0.503006247,-0.474097466,0.174251142,0.320019182
145.8504913,1.203541465,11759-1901,11.04547721,0.06182272,SBb,0.753973356,,,,,0.44,0.56,2.382657087,-1.139,0.871,-4.835876039,0.093489614,-5.973187905,-4.412096101,2.052030986,1.781989065,,,,,,,,,,,0.201306555,0.073171717,0.03205663,0.058944661,,,,,1.624277395,2.344077767,0.530917926,0.193641721,4.061810781,3.694360798,0.024601589,0.031227388,1.870658378,1.846558,0.026434799,0.06251795,,0.220879311,,0.154942084,-0.026454983,0.11845734,0.054439417,0.069022655,0.462062287,0.114527174,0,0.271692429,-0.088418249,0.182571359,0.443427934,0,-0.253075976,-0.19061796,0.312987988,0.315781144
138.8447923,27.28664416,9505-12701,11.26173359,0.045792,Sc?t,0.891573005,-1.264670435,0.209809065,-0.082684278,-0.239680785,0.28,0.72,4.58325173,0.718,0.192,0.88880084,0.014584804,0.187612417,1.458723751,0.690290941,0.393467157,1.454659231,,1.022641651,,,0.015607021,,0.063265816,,,2.357818033,9.067804696,0.131402292,0.323294705,,TRUE,,TRUE,3.983566759,4.017341132,0.018111747,0.007976289,3.873303748,3.443680846,0.0239221,0.007835656,1.807625902,1.555433885,0.05959238,0.131416025,0.035106855,-0.260172369,0.014906556,0.008261516,-0.085939146,-0.397928269,0.018840434,0.008561862,-0.133477963,-0.373635478,0.108228335,0.067114291,-0.567452671,-0.747434748,0.16946143,0.078246341,-1.697750058,-1.935594781,0.239862775,0.246668783
